Snapshot,P_Disk,P_Irr,P_Spheroid,SubhaloID
40,0.736237,0.97002506,0.004569143,437131
40,0.7023114,0.86021066,0.011521995,437477
40,0.64856064,0.82972753,0.008760244,437536
40,0.768459,0.39785814,0.002999961,437680
40,0.41209757,0.9169207,0.010948598,437709
40,0.6197606,0.98348695,0.002234787,437863
40,0.78891146,0.3676836,0.011356086,437990
40,1.13e-05,0.94977736,0.000739,438148
40,0.5984564,0.28753304,0.45040923,438197
40,0.61182785,0.64985204,0.040892065,438274
40,0.6082148,0.8684443,0.004472554,438368
40,0.78393155,0.33242264,0.004339904,438670
40,0.7670965,0.93396175,0.009130597,439048
40,0.87520754,0.74616736,0.021351546,439094
40,0.6534668,0.85151875,0.00470531,439217
40,0.003472298,0.96431893,0.000903,439505
40,0.6834702,0.89309824,0.000933,439549
40,0.70962083,0.7963114,0.006602794,440116
40,0.57081354,0.9872385,0.008081704,440458
40,0.75197315,0.57582057,0.004369348,440504
40,0.58594894,0.88110626,0.003390491,440832
40,0.44996855,0.8756982,0.003541678,441053
40,0.30177352,0.88399243,0.005279273,441393
40,0.6092413,0.5822378,0.030166626,441688
40,0.6191156,0.47780144,0.25493914,441921
40,0.6403868,0.7889515,0.05589509,442197
40,0.098531306,0.89710283,0.001561344,442322
40,0.6003988,0.5770765,0.07260865,443016
40,0.6407125,0.9175894,0.011809856,443054
40,0.000719,0.9370536,0.000196,443251
40,0.41406196,0.872702,0.007214457,443359
40,0.8097873,0.9443972,0.09211019,444560
40,0.59840006,0.9074562,0.033454508,444718
40,0.5693505,0.779457,0.14040732,445016
40,0.014129877,0.93969524,0.002108157,445390
40,0.70769405,0.47307998,0.001743495,445530
40,0.062266648,0.93155396,0.001547337,445922
40,0.000717,0.89252067,0.001286924,446288
40,0.3712284,0.8196217,0.14298281,446536
40,0.7451871,0.9683256,0.008236706,447195
40,0.000487,0.87903106,0.003383607,447562
40,0.6058256,0.70564866,0.025118709,447765
40,0.73602396,0.49941516,0.005323291,448243
40,0.723261,0.73719466,0.018594563,448714
40,0.71741307,0.42488757,0.00181672,449853
40,0.82960117,0.9302164,0.010378093,450206
40,0.60659575,0.9024552,0.015102386,450279
40,0.82227427,0.24821967,0.004356056,450973
40,0.7974001,0.75867033,0.07518163,451013
40,0.7807221,0.5751104,0.003170162,451063
40,0.6010863,0.9287101,0.001921207,451428
40,0.5028471,0.9699037,0.003208399,451670
40,0.7849952,0.81591487,0.033337653,452003
40,0.002238959,0.8805521,0.003604293,452433
40,0.5741836,0.34418297,0.5446257,452473
40,0.047389448,0.8989068,0.001035571,452528
40,0.62536913,0.9921087,0.00345546,452680
40,0.6758562,0.97326064,0.006373197,453150
40,0.001448959,0.8461075,0.001177996,453413
40,0.7549422,0.8498486,0.007989287,453752
40,0.7860595,0.68370456,0.016482502,453797
40,9.88e-06,0.7812247,0.00124982,454022
40,0.6069471,0.58605176,0.07088381,454124
40,0.000591,0.9269544,0.001248986,454421
40,0.613956,0.8945316,0.03780365,454541
40,0.010574073,0.7738514,0.00356257,454947
40,0.7292073,0.46593043,0.001840323,455188
40,0.005743951,0.6518291,0.001762033,455998
40,0.7532412,0.6647842,0.006000698,456488
40,0.6410577,0.8907677,0.12731394,457741
40,0.36018634,0.6734622,0.013807565,457964
40,0.6921723,0.4148976,0.002752215,458325
40,0.004839182,0.89350593,0.004126728,458791
40,0.70909244,0.8064827,0.08933088,458829
40,0.5171887,0.76275086,0.24733469,459064
40,0.66869247,0.53545517,0.034419686,459375
40,0.21667448,0.8207971,0.004989833,459779
40,0.6416966,0.7438047,0.013783008,459889
40,0.5495556,0.92805743,0.0009,460049
40,0.82334733,0.56882507,0.005272746,460231
40,0.7089977,0.78100944,0.00434345,460380
40,0.64039886,0.90184134,0.026208133,460803
40,0.7714267,0.93032324,0.004339308,460955
40,0.49513856,0.7247326,0.035289586,461197
40,0.59847784,0.67018396,0.42885697,461257
40,0.80628246,0.55473363,0.003890276,462015
40,0.6121429,0.24601334,0.21420822,462192
40,0.7442824,0.9251025,0.011052787,462243
40,0.59778386,0.8871082,0.018836647,462355
40,0.026615381,0.95122385,0.002432764,462788
40,0.55645716,0.7403864,0.111717254,462972
40,0.67318547,0.9354262,0.020763338,463259
40,0.60525554,0.6232,0.074139714,463697
40,0.7590623,0.72310585,0.026161134,463842
40,0.001236737,0.6313032,0.005746096,464452
40,0.13052973,0.53415984,0.011881471,464659
40,0.5923058,0.90438664,0.009753436,465072
40,0.65449244,0.49387032,0.06854516,465234
40,0.000116,0.5669515,0.021713793,465341
40,0.7980375,0.4199785,0.006103098,465831
40,0.00027,0.71146333,0.001441449,466618
40,0.58464295,0.9463446,0.007584274,467331
40,0.6007835,0.9797194,0.006646127,468089
40,0.586252,0.9561502,0.026145726,468112
40,0.000741,0.8909303,0.001,468152
40,0.002503604,0.8461659,0.000926,468676
40,0.7214254,0.68705946,0.010036856,469282
40,0.18216291,0.6732056,0.010784149,469586
40,0.61032104,0.6360862,0.1544792,469952
40,0.62970644,0.79844713,0.013054997,471086
40,0.003534645,0.87574804,0.000694,471637
40,0.82005376,0.7736888,0.014377326,471951
40,0.8622551,0.8391055,0.007395893,472073
40,0.00063,0.81324035,0.003064603,472532
40,0.78942585,0.6963785,0.012037516,473750
40,0.5340602,0.8445592,0.044946015,474403
40,0.023119777,0.73575115,0.030821234,474494
40,0.8453007,0.48844013,0.006795585,474536
40,0.55950326,0.8368431,0.101662606,475097
40,0.5909209,0.8215205,0.14917645,476246
40,0.6073234,0.8485912,0.025459886,476356
40,0.059712708,0.6431533,0.015114397,476460
40,0.848961,0.8984873,0.004473031,476492
40,0.583567,0.6339562,0.24480739,477057
40,0.6022356,0.5489696,0.19906828,478202
40,0.67707837,0.8690482,0.02417165,478505
40,0.33915067,0.9215653,0.019987136,478877
40,0.5547396,0.9659452,0.07745609,478946
40,0.4754731,0.54603267,0.050002307,479802
40,0.61047256,0.87063897,0.021856338,484182
40,0.59385145,0.48044583,0.19620776,485136
40,0.85935736,0.7757889,0.023752123,486743
40,0.33888528,0.7711673,0.08497092,487991
40,0.021234155,0.7637763,0.008620411,492214
40,0.5954627,0.6847845,0.16147414,492232
40,0.8069355,0.57921106,0.003183633,494429
40,0.003698707,0.80889297,0.004935145,498048
40,0.63839364,0.8863033,0.026969403,500123
40,0.60708785,0.7587154,0.081356525,503523
40,0.7191364,0.5423743,0.006473392,503742
40,0.07238284,0.83576524,0.002580315,506704
50,0.7842952,0.2665184,0.49629867,0
50,0.8035747,0.1738362,0.37106305,1
50,0.6722336,0.17027181,0.6577427,2
50,0.3006764,0.1320515,0.72741604,3
50,0.18394086,0.099898785,0.69052416,4
50,0.30021262,0.08891982,0.571605,5
50,0.49116856,0.11658484,0.71033233,6
50,0.879168,0.4517843,0.05806151,7
50,0.08731434,0.074273646,0.8162075,8
50,0.39892644,0.0359962,0.79353875,9
50,0.79400927,0.89032125,0.031605452,10
50,0.87696534,0.6978612,0.052989244,11
50,0.6607648,0.95027673,0.025226265,12
50,0.8090165,0.25701243,0.118843734,13
50,0.9086331,0.82788557,0.039966464,14
50,0.009486705,0.057692915,0.759138,15
50,0.8178504,0.74603707,0.062776715,16
50,0.73579365,0.44468108,0.13356471,17
50,0.6663209,0.8393457,0.04046893,18
50,0.007361352,0.062595874,0.8275704,19
50,0.8021472,0.4163844,0.21228713,20
50,0.07701671,0.055500776,0.79354155,21
50,0.8147905,0.88026434,0.017383069,22
50,7.8e-05,0.01413697,0.41828257,23
50,0.79816675,0.47054747,0.25538197,24
50,0.79160094,0.97649777,0.003896534,25
50,0.6356422,0.91982776,0.0500426,26
50,0.005235344,0.03509167,0.7241593,27
50,0.69585884,0.37844038,0.10547277,28
50,0.55908495,0.8856877,0.051102042,29
50,0.60322255,0.92559856,0.009998351,30
50,0.66706496,0.77193016,0.026382655,31
50,0.48925683,0.95190376,0.01071018,32
50,0.002123922,0.015728652,0.3922032,33
50,0.58092433,0.9242964,0.014298171,34
50,0.6446773,0.7314214,0.18648541,35
50,0.59480536,0.8418359,0.16994336,37
50,0.49955162,0.9454713,0.004776031,39
50,0.5640155,0.35863316,0.70525813,40
50,0.5921,0.9045646,0.1537843,41
50,0.5689673,0.8553579,0.28049004,42
50,0.6595189,0.5726615,0.40132385,43
50,0.70098335,0.4096055,0.007903069,45
50,0.61940527,0.29185855,0.6691213,46
50,0.49669448,0.44890505,0.34837246,47
50,0.67564607,0.26679993,0.018676072,49
50,0.64055765,0.26660872,0.3042286,52
50,0.2207734,0.029589862,0.28029388,54
50,0.16147843,0.04980117,0.31004718,56
50,0.34077615,0.3906902,0.7884985,57
50,0.35436362,0.10665536,0.14682445,58
50,0.48448393,0.5109301,0.3414822,62
50,0.55611885,0.26197642,0.4823396,64
50,0.41647765,0.40783963,0.55074906,66
50,0.6589541,0.39522803,0.26256326,67
50,0.64972043,0.60331136,0.14176422,70
50,2.88e-05,0.006661266,0.16623208,72
50,0.57635367,0.46564513,0.6121855,73
50,0.65952265,0.06358546,0.009203881,74
50,0.70526695,0.20012277,0.05108148,85
50,0.3748592,0.31086394,0.5093063,87
50,0.661839,0.1988774,0.057120055,91
50,0.58094037,0.44959402,0.11501962,92
50,0.4591102,0.32200253,0.63292253,94
50,0.56658685,0.47718918,0.28577417,96
50,0.21437147,0.259704,0.5797598,106
50,0.52381337,0.2541266,0.4976721,110
50,0.000505,0.1326153,0.37834695,117
50,0.5549325,0.47321942,0.46454954,124
50,0.052476197,0.08335316,0.6079589,126
50,3.65e-05,0.011956573,0.14153492,132
50,0.3471397,0.15342724,0.088371515,142
50,4.51e-05,0.012282312,0.20127422,152
50,0.7983005,0.39028478,0.23629183,25239
50,0.64570487,0.18158084,0.47560358,25240
50,0.6874856,0.16844285,0.7389306,25241
50,0.75106454,0.09648612,0.7565966,25242
50,0.8682073,0.42871994,0.03964761,25243
50,0.6005632,0.95286536,0.004909039,25244
50,0.15366319,0.06803119,0.7068055,25245
50,0.89137864,0.8257717,0.052992314,25246
50,0.9497566,0.4966344,0.13370636,25247
50,0.8587183,0.7225767,0.0326387,25248
50,0.8867425,0.49890453,0.23009783,25249
50,0.71144694,0.3197263,0.39099395,25250
50,0.82974243,0.49259937,0.00272283,25251
50,0.5478666,0.124783516,0.7993433,25252
50,0.64596164,0.87325364,0.21947545,25253
50,0.35796243,0.20288184,0.7739799,25254
50,0.29033518,0.22725478,0.8098091,25255
50,0.6706164,0.21454188,0.71250844,25256
50,0.000818,0.030735046,0.7382301,25257
50,0.52395046,0.31398833,0.7563143,25258
50,0.74954194,0.2310622,0.7187248,25259
50,0.008451372,0.025654137,0.34124202,25260
50,0.5788814,0.63003546,0.40235728,25261
50,0.12238401,0.11218935,0.758381,25262
50,0.788779,0.36025023,0.015725076,25263
50,0.35243434,0.22040111,0.75656486,25264
50,0.8047173,0.8642444,0.09314358,25265
50,0.2148233,0.2038517,0.81396604,25266
50,0.56316566,0.2844516,0.723102,25267
50,0.5635493,0.2721571,0.45949286,25268
50,0.5054439,0.4379504,0.29151273,25269
50,0.49208814,0.49396348,0.35791847,25272
50,0.5775891,0.8445866,0.2901556,25273
50,0.29806244,0.38022056,0.6003963,25275
50,2.75e-05,0.012546957,0.15140146,25278
50,0.6066929,0.8729924,0.01537019,25279
50,0.07675734,0.18720466,0.67441046,25282
50,2.34e-05,0.011495024,0.13930932,25286
50,0.5101107,0.52291316,0.59629023,25287
50,0.011281401,0.13254687,0.51522994,25294
50,0.59645176,0.49921724,0.43111274,25298
50,0.5349404,0.22407725,0.26733184,25306
50,3.81e-05,0.013950378,0.25338423,25310
50,0.000487,0.0170362,0.17093894,25316
50,0.5445736,0.3623547,0.5426095,25320
50,0.5924993,0.38487443,0.2176786,25331
50,0.2508388,0.10121995,0.64563316,41129
50,0.876203,0.8364334,0.017786175,41130
50,0.85424566,0.1824638,0.6016741,41131
50,0.82434857,0.2496227,0.5793016,41132
50,0.64984035,0.93518394,0.013227254,41133
50,0.000228,0.020848662,0.53410363,41134
50,0.90257835,0.7618737,0.020807058,41135
50,0.24310997,0.13032043,0.72002345,41136
50,0.80995345,0.76202905,0.014664024,41137
50,0.5781886,0.6765305,0.007641733,41138
50,0.78609145,0.4886354,0.18193096,41139
50,0.8676598,0.50210017,0.005646318,41140
50,0.001533747,0.03486961,0.6540807,41141
50,0.024113208,0.05251369,0.46287113,41142
50,0.23408714,0.06476846,0.7837117,41143
50,0.82062244,0.8848402,0.021907091,41144
50,0.58438146,0.83494675,0.21147037,41145
50,0.87494665,0.4937322,0.003063649,41146
50,0.74695534,0.8658891,0.022273183,41147
50,0.76687837,0.8800608,0.018839896,41148
50,0.7366749,0.7858267,0.023677588,41149
50,0.5777334,0.85059524,0.2113795,41150
50,0.6767131,0.5958667,0.059516996,41151
50,0.8260117,0.94388115,0.007020175,41152
50,0.001029551,0.026952714,0.7485293,41153
50,0.11747074,0.21525258,0.58151513,41154
50,0.67433137,0.11733064,0.03388661,41156
50,5.85e-05,0.021678805,0.026318222,41158
50,0.2904333,0.38548616,0.6363672,41159
50,0.86204326,0.29287976,0.048086375,41162
50,0.57661974,0.816608,0.0936977,41170
50,0.09793866,0.20155746,0.6199326,41173
50,0.13908088,0.20474273,0.7066268,41181
50,0.015764773,0.13996887,0.5092996,41182
50,0.26902825,0.26390022,0.55667573,41186
50,0.5452746,0.31509063,0.5213855,41204
50,0.7912484,0.28145242,0.36166552,55632
50,0.7061373,0.37073505,0.15317959,55633
50,0.036051184,0.040614933,0.7671888,55634
50,0.37576333,0.12895942,0.82422924,55635
50,0.7473508,0.81789106,0.039435,55636
50,0.64614934,0.94658256,0.008380145,55637
50,0.90611166,0.7549838,0.030325502,55638
50,0.7693404,0.75344044,0.00590542,55639
50,0.55024654,0.9679072,0.004016191,55640
50,0.89151585,0.83590066,0.011131257,55641
50,0.65997994,0.15131232,0.7446042,55642
50,0.75552696,0.69612,0.025368005,55643
50,0.18352988,0.06806922,0.8235841,55644
50,0.08012104,0.05379501,0.8232647,55645
50,0.8036407,0.2284734,0.052199304,55647
50,0.5970399,0.13560623,0.81354463,55648
50,0.75336957,0.8132739,0.11993429,55649
50,0.7543415,0.8488399,0.059755266,55651
50,0.52839446,0.22923431,0.84148306,55652
50,0.000336,0.015195042,0.25782242,55653
50,0.51477206,0.43137625,0.43411502,55654
50,0.5637844,0.8508162,0.02456811,55655
50,0.120709896,0.33850527,0.64641035,55656
50,0.29488492,0.20729059,0.84597313,55657
50,4.1e-05,0.014227718,0.262018,55659
50,0.11073747,0.076664984,0.79307264,55660
50,0.18151012,0.2218948,0.81761265,55661
50,0.19589308,0.1466439,0.73387104,55662
50,0.8052993,0.47004542,0.004077405,55663
50,0.34909216,0.41928327,0.58959115,55665
50,0.32910156,0.38732466,0.6700915,55666
50,0.24653676,0.29641852,0.8469044,55669
50,0.5587339,0.64358777,0.2811007,55674
50,0.09994808,0.1145125,0.686916,55676
50,0.32012695,0.19990936,0.5708162,70415
50,0.004568785,0.05680737,0.7284996,70416
50,0.007757872,0.05969882,0.73580647,70417
50,0.75695693,0.1476202,0.6957743,70418
50,0.002676725,0.035003483,0.7058956,70419
50,0.9205375,0.5688521,0.03180808,70420
50,0.8066948,0.62445533,0.02873835,70421
50,0.2008372,0.10697311,0.8147082,70422
50,0.5802866,0.7022649,0.21037659,70423
50,0.91728234,0.40660486,0.11128697,70424
50,0.73954666,0.9174864,0.011125952,70425
50,0.78452694,0.49559027,0.31699055,70426
50,0.63748187,0.7672818,0.22813213,70431
50,0.50364345,0.82313764,0.3040536,70432
50,0.4548822,0.5418165,0.38521782,70435
50,0.5258241,0.15525183,0.59521353,79612
50,0.40311792,0.14738306,0.5622397,79613
50,0.9231346,0.49478766,0.12589356,79614
50,0.6562103,0.06936756,0.50767356,79615
50,0.3852855,0.90943265,0.043469965,79616
50,0.011514127,0.0603441,0.8356146,79617
50,0.6031423,0.96989894,0.024714679,79618
50,0.73146325,0.66982365,0.003643125,79619
50,0.75334895,0.86112297,0.018497884,79620
50,0.60372937,0.26130813,0.55962163,79621
50,0.71738535,0.6859027,0.11195582,79622
50,0.36461198,0.2930042,0.15228748,79623
50,0.07985586,0.11668965,0.2949292,79625
50,2.13e-05,0.01055336,0.13256246,79626
50,0.37189335,0.34191746,0.56602794,79627
50,0.6279911,0.21702221,0.06225431,79628
50,0.55970526,0.4252522,0.49154922,79629
50,5.79e-05,0.014467537,0.2787123,79631
50,0.39085677,0.1120922,0.6389598,79633
50,0.6461551,0.85741246,0.09521401,79637
50,0.70352787,0.17339912,0.009860158,79638
50,0.098047376,0.211938,0.44775504,79644
50,0.94191885,0.8240485,0.016340435,87125
50,0.95776427,0.4064886,0.0726403,87126
50,0.90171593,0.15653044,0.40379304,87127
50,0.7802862,0.8564567,0.027588606,87128
50,0.7962202,0.36758134,0.20686704,87129
50,0.27485403,0.09691858,0.7754122,87130
50,0.8639524,0.7222416,0.02745235,87131
50,0.85977864,0.89016426,0.012428582,87132
50,0.9019104,0.2773345,0.61869127,87133
50,0.8561373,0.7975608,0.022132248,87134
50,0.70882547,0.8893388,0.014417648,87135
50,0.73311806,0.41761184,0.14248091,87136
50,0.68304116,0.3988673,0.050760835,87137
50,0.9139364,0.76644135,0.069295645,87138
50,0.771007,0.6647531,0.11789945,87139
50,0.67231596,0.93526196,0.016505837,87140
50,0.7583486,0.48829716,0.003079206,87141
50,0.6224089,0.38299897,0.31063548,87144
50,0.7542281,0.8570453,0.13418478,87145
50,0.6166202,0.7794376,0.5196424,87146
50,0.6191097,0.24247584,0.6342069,87148
50,0.55870765,0.29544312,0.6288643,87153
50,0.5214716,0.29002416,0.5388593,87156
50,6.09e-06,0.018353969,0.052107453,87165
50,0.8588691,0.27886826,0.08417025,94859
50,0.9044971,0.38932183,0.33792406,94860
50,0.8435714,0.89844644,0.013679773,94861
50,0.7366728,0.6991569,0.077132225,94862
50,0.8412094,0.16419965,0.59907246,94863
50,0.045737356,0.038873315,0.7151502,94864
50,0.73653436,0.44540137,0.24628177,94865
50,0.7477332,0.5798065,0.16410536,94866
50,0.17649221,0.16485047,0.8539956,94867
50,0.73434335,0.24779862,0.005352497,94872
50,0.35456648,0.48636618,0.6336825,94873
50,4.22e-05,0.011729062,0.2291534,94876
50,0.291208,0.25097573,0.6999658,94880
50,0.33427393,0.36498827,0.5185681,94881
50,0.94515383,0.28043017,0.5947391,101009
50,0.8687842,0.56058,0.11740512,101010
50,0.9665055,0.6213396,0.023085415,101011
50,0.70638937,0.86860704,0.0331316,101012
50,0.638568,0.049663484,0.7367022,101013
50,0.8349271,0.32617313,0.27668422,101014
50,0.72321427,0.36116606,0.028603822,101015
50,0.80178666,0.8199874,0.005967706,101016
50,0.5095853,0.3532076,0.02500546,101017
50,0.57899827,0.93244004,0.11686349,101018
50,0.51703906,0.6472264,0.33576232,101021
50,0.4153548,0.19503736,0.58683574,101028
50,0.28463867,0.33178246,0.32405275,101037
50,0.096886605,0.14324927,0.5455504,106001
50,0.9493555,0.50833994,0.06327659,106002
50,0.9393518,0.33719295,0.2404949,106003
50,0.30850405,0.073996514,0.79852265,106004
50,0.91508186,0.5339422,0.11272019,106005
50,0.6374744,0.7676407,0.1310916,106007
50,0.390384,0.18526098,0.75755996,106012
50,0.47843373,0.047423005,0.2212533,106016
50,0.59103316,0.5445195,0.020664066,106017
50,0.21910769,0.21275935,0.41315156,106025
50,0.5185401,0.6376871,0.02255106,110862
50,0.099992245,0.1490337,0.69061285,110863
50,0.9411489,0.41243476,0.046004295,110864
50,0.7938423,0.47830883,0.23901844,110865
50,0.9188281,0.40825114,0.28529984,110866
50,0.58474493,0.9576329,0.022628337,110867
50,0.8457445,0.5358117,0.15597615,110868
50,0.59712934,0.973108,0.008855641,110869
50,0.5249173,0.98088396,0.00435701,110870
50,4.2e-05,0.044373244,0.15719739,110873
50,0.40912253,0.22147983,0.15391326,110880
50,0.8635533,0.8498048,0.025165737,114772
50,0.7573345,0.866072,0.009838253,114773
50,0.5473608,0.35826015,0.36720988,114774
50,0.000265,0.045908123,0.6131706,114775
50,0.5822463,0.47385758,0.6617266,114777
50,0.6844256,0.2988264,0.5121971,114778
50,0.63937855,0.18192282,0.018841565,114779
50,0.59320366,0.6573136,0.0629448,114783
50,0.12266895,0.13390666,0.6352662,118813
50,0.7277286,0.8699941,0.021488965,118814
50,0.6309484,0.53029615,0.24025032,118815
50,0.65230227,0.12517703,0.7709633,118816
50,0.6479442,0.95981455,0.051570326,118819
50,0.000121,0.22842503,0.82950157,118820
50,0.04556489,0.084583014,0.7040011,118823
50,0.5392524,0.2601689,0.57211626,118830
50,0.27172178,0.15721565,0.6015714,118832
50,0.2612746,0.09784931,0.6268264,123137
50,0.922881,0.88325554,0.011644989,123138
50,0.8302181,0.8000219,0.031590134,123139
50,0.907814,0.6120362,0.003137648,123140
50,0.9257889,0.3840924,0.35241723,123141
50,0.8058652,0.5034656,0.06503138,123142
50,0.7506181,0.73580503,0.06425309,123143
50,0.006172508,0.036735773,0.5452037,123144
50,0.38928807,0.2727853,0.56643665,123145
50,0.78339374,0.4956764,0.2428939,123146
50,0.7725096,0.5750655,0.002814561,123147
50,0.6561732,0.7958987,0.21790206,123148
50,0.76346326,0.610193,0.052447677,123149
50,0.13716444,0.031643182,0.42997146,123150
50,0.44955245,0.29514635,0.5820631,123152
50,0.00781247,0.102380306,0.756178,123153
50,0.7397349,0.3721575,0.014268517,123160
50,0.10103589,0.12050995,0.649591,126646
50,0.9202405,0.81112134,0.021357268,126647
50,0.8479208,0.91048443,0.016706884,126648
50,0.5545447,0.938061,0.008293033,126650
50,0.7104229,0.41247272,0.02503997,126651
50,0.000263,0.018889695,0.34912944,126653
50,0.34833676,0.07773435,0.12357822,126656
50,0.5740269,0.74498564,0.24009737,126657
50,0.33394182,0.1628761,0.2847641,126658
50,0.7434588,0.637358,0.037195385,130254
50,0.598841,0.13335377,0.6837135,130255
50,0.9591877,0.6608437,0.01722917,130256
50,0.9435698,0.7524406,0.017411798,130257
50,0.83321834,0.85527766,0.020808369,130258
50,0.8994229,0.30656052,0.6917383,130259
50,0.5680732,0.9559915,0.01192376,130260
50,0.77394855,0.63646805,0.18427372,130261
50,0.59677374,0.5028234,0.15679094,130263
50,0.4104572,0.07982564,0.6979455,133837
50,0.89060926,0.8402891,0.025277972,133838
50,0.68589276,0.8755456,0.014938921,133839
50,0.5632549,0.9548763,0.009570032,133840
50,0.038241982,0.097818136,0.68254715,133841
50,0.5977681,0.6829275,0.23330018,133844
50,0.52672744,0.5517646,0.45368814,133845
50,0.32058328,0.13657576,0.5322523,135871
50,0.95713806,0.48503146,0.033810556,135872
50,0.8098104,0.7387143,0.022426456,135873
50,0.52421576,0.7700263,0.010069728,135874
50,0.8834188,0.9220449,0.013032913,135875
50,0.6178997,0.5712271,0.102106154,135876
50,0.68529814,0.92738783,0.08262405,135877
50,0.5539793,0.96219575,0.13262272,135878
50,0.71238375,0.1832071,0.026673883,135879
50,0.55580264,0.96582186,0.01097706,135880
50,0.8486403,0.550602,0.036939174,138975
50,0.8917445,0.53792703,0.048025966,138976
50,0.3766382,0.107498944,0.5994655,138977
50,0.6006911,0.29000396,0.75470054,138978
50,0.71695644,0.92116356,0.025774956,138979
50,0.6540264,0.1659033,0.7423959,138981
50,0.7609645,0.1987468,0.5407511,141965
50,0.67371154,0.9431367,0.0010176,141966
50,0.58251715,0.13997659,0.789278,141967
50,0.75984013,0.86376023,0.03571832,141968
50,0.007292956,0.07529813,0.49328837,141972
50,0.21653795,0.14538404,0.6035844,144904
50,0.84662783,0.7961514,0.018809468,144905
50,0.6244947,0.19401017,0.7971617,144906
50,0.8446121,0.52512604,0.004783541,144907
50,0.6726104,0.487731,0.22195622,144908
50,0.49970827,0.5451123,0.4178091,144910
50,0.54173833,0.7453018,0.25660938,144911
50,0.4688805,0.5658307,0.5590021,144914
50,0.019174814,0.08199799,0.7490705,146546
50,0.5543188,0.99098206,0.01260367,146547
50,0.62873137,0.18775159,0.67685497,146549
50,0.6416908,0.9068223,0.056335777,146550
50,0.5630106,0.7513428,0.107738465,146552
50,0.8725747,0.41995478,0.4006473,148668
50,0.6233583,0.57684594,0.009365767,148669
50,0.81965387,0.8999315,0.023807317,148670
50,0.9371295,0.39909354,0.4785294,148671
50,0.74955505,0.77396476,0.019150347,148672
50,0.5600383,0.95545423,0.003176898,148673
50,0.60828626,0.36271864,0.4498545,148674
50,0.6871415,0.88171875,0.013868004,148676
50,0.66796666,0.76989317,0.032583535,148677
50,0.25055918,0.14296478,0.8512442,148678
50,0.59923226,0.866548,0.15236872,148679
50,0.64918256,0.81848276,0.070667535,148681
50,0.39079762,0.16623396,0.6220937,151037
50,0.89270955,0.24984679,0.13865474,151038
50,0.77245355,0.24856728,0.32480228,151039
50,0.63738453,0.61390394,0.38570586,151040
50,0.7984215,0.50367,0.07232398,151041
50,0.39053655,0.18628007,0.7887218,151042
50,0.53643125,0.9662976,0.02108547,151043
50,0.5998863,0.71694005,0.27038306,151045
50,1.3e-05,0.005325466,0.14035171,151046
50,0.49561238,0.7574744,0.22652093,151047
50,0.74130166,0.53050786,0.12223256,151049
50,0.22174236,0.20071882,0.6249483,151057
50,0.16296202,0.10532108,0.6637604,153494
50,0.8352041,0.24786821,0.26034957,153495
50,0.22025186,0.10750279,0.89119905,153498
50,0.93272716,0.48211244,0.06851128,156083
50,0.8953208,0.94197476,0.007062882,156084
50,0.9131038,0.5303235,0.05208251,156085
50,0.94044423,0.14786899,0.59011346,156086
50,0.9563987,0.6775336,0.04605928,156087
50,0.5711324,0.94942,0.079529226,156089
50,0.001367509,0.062660396,0.1847772,156096
50,0.80790347,0.32301384,0.46785778,158267
50,0.6249835,0.39589393,0.012824535,158268
50,0.82101786,0.5767497,0.021433473,158269
50,0.55580264,0.7258819,0.14754695,158271
50,0.028270274,0.121656686,0.3579769,158275
50,0.55635875,0.20520663,0.35251766,158278
50,0.5540847,0.1697613,0.42013437,158279
50,0.5194224,0.76681125,0.47159353,158281
50,0.1245873,0.110410064,0.6326505,160370
50,0.014175802,0.060026377,0.73671776,160371
50,0.66896963,0.8690922,0.027121782,160372
50,0.7061498,0.5902482,0.2488971,160373
50,0.045177937,0.04913941,0.7705996,160376
50,0.65436053,0.16123158,0.024389952,160378
50,0.34968632,0.24634808,0.6609874,160381
50,0.7194381,0.4604245,0.021671832,160385
50,0.6135064,0.41995436,0.35967413,160387
50,0.24527448,0.17576,0.62932223,162738
50,0.61064136,0.056030124,0.80913055,162739
50,0.8542546,0.45827505,0.48205486,162740
50,0.7910626,0.8988712,0.023316026,162741
50,0.76316977,0.8115785,0.024426848,162742
50,0.52077883,0.7258162,0.002617121,162743
50,0.6278227,0.96585965,0.009252042,162744
50,0.34548676,0.116270244,0.75911653,165282
50,0.90973794,0.33290112,0.43215337,165283
50,0.6258307,0.8773764,0.3316821,165284
50,0.8361598,0.67375803,0.007483363,165285
50,0.6106969,0.9216635,0.28468853,165288
50,0.30103266,0.41623628,0.5525009,165293
50,0.26192045,0.17699885,0.7023614,167854
50,0.005103976,0.045497596,0.74287975,167855
50,0.80527836,0.53215444,0.08373752,167856
50,0.6637381,0.89950657,0.005837888,167857
50,0.5832485,0.29426998,0.81982476,167861
50,0.64706415,0.04603219,0.029860526,167869
50,0.24811956,0.06549695,0.65102816,169401
50,0.67039275,0.94910336,0.025397986,169402
50,0.8055246,0.76123184,0.035173684,169403
50,0.6976867,0.8726927,0.032378316,169404
50,0.76968265,0.63912517,0.28275037,169405
50,0.37303907,0.30457005,0.45547917,169407
50,0.14894366,0.23616403,0.42597592,169408
50,0.42484707,0.4020568,0.61521065,169410
50,0.6317724,0.15789542,0.68048906,171738
50,0.81687975,0.8422583,0.010140449,171739
